tx,timestamp,block,output_amount0,output_amount1,output_liquidity,params
0x4bb511952d79260712f126e03c5057b0ccbd72a4b4db5a045b46b2ac14662802,2023-04-05 02:16:38.000 UTC,2.7071919e+07,148907290348644072804,246925370729706357,8524125002002185394907,"{""tokenId"":7788,""amount0Desired"":148907290348644072804,""amount1Desired"":330223448331730667,""amount0Min"":64765925301112942948,""amount1Min"":61744776025888397,""deadline"":1680661103}"
0x59d57362c8fc789a2dd16aebbefbb286776947aa754c6c48974c08fc1e8238e9,2023-04-05 02:19:47.000 UTC,2.7071982e+07,1031555888021753073578,8503307014537074391,25397509127602574282777,"{""tokenId"":7774,""amount0Desired"":1031555888021753073578,""amount1Desired"":8503307014537074391,""amount0Min"":445168632673779143287,""amount1Min"":1645318559128357007,""deadline"":1680662372}"
0xfa0a832ee6c7969c747b237653b9ba338be1f74609fb8e020c2c705299197604,2023-04-05 02:19:59.000 UTC,2.7071986e+07,186052556392893728,2106856556431717,67661356761887288,"{""tokenId"":6851,""amount0Desired"":186052556392893728,""amount1Desired"":2106856556431717,""amount0Min"":185739182070674785,""amount1Min"":2103206151454245,""deadline"":1680662390}"
0x400375d02c8befbe69b16e29eeff2a49866f4bebcb6922476a8424626e1fcdcd,2023-04-05 02:20:50.000 UTC,2.7072003e+07,1877789107390987703399,10495721599558893934,34425416038672257189905,"{""tokenId"":7754,""amount0Desired"":1877789107390987703399,""amount1Desired"":10500000000000000000,""amount0Min"":358430678623564529935,""amount1Min"":5634553988532281277,""deadline"":1680662420}"
0x9cd449076a90c458f7a0947667b7d768e905694fb8a4e9c3a10223b2d1c79e5f,2023-04-05 02:31:57.000 UTC,2.7072224e+07,46588558022601455877,24403772035472030,1532161288830102905293,"{""tokenId"":7689,""amount0Desired"":47065406163755325327,""amount1Desired"":24403772035472030,""amount0Min"":45696242547528371812,""amount1Min"":20041895413614012,""deadline"":1680663093}"
0x6800622470f186902dcf790e58696299f163525ca7f1ba5b6964ce58c093aa3a,2023-04-05 02:35:27.000 UTC,2.7072294e+07,49344378886174009163,74073819009080005012,26638832400447456533393,"{""tokenId"":7333,""amount0Desired"":49344378886174009163,""amount1Desired"":74073819009080005012,""amount0Min"":14583462454168054647,""amount1Min"":0,""deadline"":1680663429}"
0x7abb64ff05e2a9c3a240ffcf91333283ad0129a1183ccc74c5156111f0f95d2d,2023-04-05 02:35:48.000 UTC,2.7072301e+07,5624248443531561327027,20264269205958064420239,36480053128289884622471,"{""tokenId"":6203,""amount0Desired"":5624248443531561327027,""amount1Desired"":20264269205958064420239,""amount0Min"":5576645753625140280552,""amount1Min"":20089976805119880818531,""deadline"":1680663330}"
0xb30f0b1c18389b9ad6c9552b57d013bf18c0ac9652961392b9794d35a136dceb,2023-04-05 02:37:24.000 UTC,2.7072333e+07,260345588072796095,613000000000000000538,641386097402893560170,"{""tokenId"":7585,""amount0Desired"":282160959242595686,""amount1Desired"":613000000000000000538,""amount0Min"":244313743220055629,""amount1Min"":540038648124098481582,""deadline"":1680663420}"
0x2243e3cdb22ca1fa5f80971f7f62119359c5ccbc25e7025feb4d0a240c8ddef9,2023-04-05 02:38:12.000 UTC,2.7072349e+07,65770040400203010,51029887821229097680,1012334114897591791825,"{""tokenId"":7823,""amount0Desired"":65770040400203010,""amount1Desired"":51029887821229097680,""amount0Min"":0,""amount1Min"":6104393323085206191,""deadline"":1680663471}"
0x8799d81360ef3c761ed95953b4324cb1502fb7bf7b70615dcb5594ad54e03701,2023-04-05 02:39:06.000 UTC,2.7072367e+07,129643571126254118478,161081056551925904,465362036487242798946,"{""tokenId"":926,""amount0Desired"":129647438297533458346,""amount1Desired"":161081056551925904,""amount0Min"":109108250272973934857,""amount1Min"":95343086092850423,""deadline"":1680663654}"
0x9f2e3f050d5345f8efdb7d7d41e6189bdb8915ceb5b78bcd8a7a62a59d410dfd,2023-04-05 02:45:57.000 UTC,2.7072504e+07,47739598207911660299,75000966792819834981,26122576684211189574978,"{""tokenId"":7333,""amount0Desired"":47739598207911660299,""amount1Desired"":75000966792819834981,""amount0Min"":13653957184792740909,""amount1Min"":0,""deadline"":1680664062}"
0xd416d2f463779ee46819129e3126bade66399dc69805c62eadb5dedc3e7e20fe,2023-04-05 02:48:27.000 UTC,2.7072549e+07,989045218505011315,91993605538841649264,7577516579686170175309,"{""tokenId"":7847,""amount0Desired"":989899460360766388,""amount1Desired"":91993605538841649264,""amount0Min"":0,""amount1Min"":0,""deadline"":1680664065}"
0x75615895da8611509f175e3e67cf17d307d3b2a55093e6a7ba36095264a3404e,2023-04-05 02:54:27.000 UTC,2.7072666e+07,11149125464837478308,36824275365696147620,190696981244770128540,"{""tokenId"":6682,""amount0Desired"":11149125464837478308,""amount1Desired"":36824275365696147620,""amount0Min"":10900332312809674314,""amount1Min"":35913002925011192344,""deadline"":1680664455}"
0x149af3eebd4e61fbaf8bf129906c03d485b2d7487ab6d7ac04b673907a811679,2023-04-05 02:55:30.000 UTC,2.7072687e+07,3423337860454266471187,6553005540560573870971,99764413554404946196558361,"{""tokenId"":7868,""amount0Desired"":3423337860454266471187,""amount1Desired"":6553084202419568609476,""amount0Min"":0,""amount1Min"":0,""deadline"":1680664509}"
0x337aa150eb7c37d546d3e83236d63ecd437c7e2cfdf1bbc6901bc9d9dbe9e53c,2023-04-05 02:55:39.000 UTC,2.707269e+07,1615441448770212734,3589824031295574809756,11377392678760037191322,"{""tokenId"":3224,""amount0Desired"":1615441448770212734,""amount1Desired"":3589824031295574809756,""amount0Min"":14905683921568776,""amount1Min"":3085605115493370589157,""deadline"":1680664524}"
0x7372bd9faada4a1efdae1029f2ae5fa78b10737379a7131c379dad6912c0c953,2023-04-05 02:57:15.000 UTC,2.7072722e+07,110218162215602301276,633310266523881764,8723469797376831408899,"{""tokenId"":7689,""amount0Desired"":110218162215602301276,""amount1Desired"":641500522011734394,""amount0Min"":102434289671630089014,""amount1Min"":616652450318416692,""deadline"":1680664620}"
0x10a65a788f1df9615c8a78249a263a60c1c53bc7664cf3554d871b46c6d9a181,2023-04-05 02:57:42.000 UTC,2.7072731e+07,3458490197745056714,11033907458844207735,22854658112802941897,"{""tokenId"":1873,""amount0Desired"":3458490197745056714,""amount1Desired"":11033907458844207735,""amount0Min"":3428670908660238750,""amount1Min"":10924700278293676964,""deadline"":1680664650}"
0x83ad29b4b78565b9aa53aa6a2e661f3db8385c76c9db94df8169ca626cb1e37a,2023-04-05 02:58:09.000 UTC,2.707274e+07,363593027485213197954,2279055195897874551414,755727818538680658768606,"{""tokenId"":7464,""amount0Desired"":363593027485213197954,""amount1Desired"":2279055195897874551414,""amount0Min"":165797132879923499304,""amount1Min"":1557554762824821845111,""deadline"":1680664674}"
0x0ecbab59d4c5d3799a0213f16822c8f67efd2230f08fba1c7b017ede8539b221,2023-04-05 03:02:00.000 UTC,2.7072817e+07,4999276329633930687,72543929404254358,783903579432123747332,"{""tokenId"":7839,""amount0Desired"":4999999999999999997,""amount1Desired"":72543929404254358,""amount0Min"":0,""amount1Min"":0,""deadline"":1680664905}"
0x2ac30e07401448e20d6d7009e79739b709a049a219d7b6354be7efcce996e3e6,2023-04-05 03:03:45.000 UTC,2.7072852e+07,97905480255221159653,400000000000000000,6309338652886235105350,"{""tokenId"":7689,""amount0Desired"":98034520963210922617,""amount1Desired"":400000000000000000,""amount0Min"":92447002072253927747,""amount1Min"":382169281417047082,""deadline"":1680665010}"
0x4ed8ab20c13529627b8916376b50ebbd33b68152be134424e15780e5c2d3caa4,2023-04-05 03:08:57.000 UTC,2.7072956e+07,814199896668801961,70034604674924469002,278522349071375072026,"{""tokenId"":7910,""amount0Desired"":814199896668801961,""amount1Desired"":71040085033487059196,""amount0Min"":741070730486541145,""amount1Min"":64334149188556498475,""deadline"":1680665310}"
0xe0373c3ecb875b75678faf6b07fde497291ebe161ec15d0142076cced9e8bbc3,2023-04-05 03:10:21.000 UTC,2.7072984e+07,42658578659597724407,74999999999999999999,24179771345761384330657,"{""tokenId"":7333,""amount0Desired"":42658578659597724407,""amount1Desired"":74999999999999999999,""amount0Min"":11111789156537559889,""amount1Min"":0,""deadline"":1680665526}"
0xc471c68a43fa23ccd575e488f81ddceb40e8e2dbb8ec38fb3ebe1c5eb7bd74e1,2023-04-05 03:12:36.000 UTC,2.7073029e+07,44264490224197065325,184298983124690268,2883126319953787351692,"{""tokenId"":7689,""amount0Desired"":44431598486139320727,""amount1Desired"":184298983124690268,""amount0Min"":41875631981178073849,""amount1Min"":176142329289709030,""deadline"":1680665538}"
0x3a822c9dd98659ebaf2a12dc5706275e302ccf4cba8ab688dc438ddba3257295,2023-04-05 03:16:56.000 UTC,2.7073107e+07,83383737138397099223658,185863987978661466479953,2692618198151302888732165230,"{""tokenId"":6162,""amount0Desired"":83409297200738428724053,""amount1Desired"":185863987978661466479953,""amount0Min"":0,""amount1Min"":0,""deadline"":1680665797}"
0xf98568228f0cdfc1b1df7cc4885b4f9d28490327474ee7398d56ea98a3d6bfdf,2023-04-05 03:18:01.000 UTC,2.7073127e+07,4030366997849769811,7210123404816292707,2297521432282660724569,"{""tokenId"":7333,""amount0Desired"":4030366997849769811,""amount1Desired"":7210123404816292707,""amount0Min"":1032901056653637411,""amount1Min"":0,""deadline"":1680665987}"
0x9ada701dcb0d49e8ef79dd6061945633e6e696f5803494d9d10b732eccc2b097,2023-04-05 03:19:14.000 UTC,2.7073149e+07,249999999999999999972,884006486883865035,7450711336200524654134,"{""tokenId"":7587,""amount0Desired"":249999999999999999972,""amount1Desired"":921287878105766538,""amount0Min"":0,""amount1Min"":0,""deadline"":1680665942}"
0x016ee6f528113bff64aca053013a77ea64aa812a26385f88356fe209058fc35b,2023-04-05 03:21:14.000 UTC,2.7073189e+07,153130676435426315572,1662719879803807542,54406204456963784532,"{""tokenId"":232,""amount0Desired"":153130676435426315572,""amount1Desired"":1662719879803807542,""amount0Min"":152878694958536388825,""amount1Min"":1659784587926200484,""deadline"":1680666053}"
0x9a6111674cadeb13f1fe4fd02b9f8c6e485784d5e35567e8aebd6ace6c9fd31d,2023-04-05 03:23:11.000 UTC,2.7073222e+07,240348794101165713492719,250312898140891689009139,4906979889242086234889990968,"{""tokenId"":7504,""amount0Desired"":240348794101165713492719,""amount1Desired"":250312898140891689009139,""amount0Min"":0,""amount1Min"":0,""deadline"":1680666179}"
0xf7252f3605b6bbf336f823de2dce8c340dcbcc524d8679a1202334ae1b59aad1,2023-04-05 03:24:13.000 UTC,2.7073237e+07,71370478093436841752,279364389473650612,4491069106180775942911,"{""tokenId"":7689,""amount0Desired"":71370478093436841752,""amount1Desired"":281673528215466977,""amount0Min"":67377340642382746581,""amount1Min"":268931169003029471,""deadline"":1680666232}"
0xd2e9341f02897d1545e1591251a72355c20a6d82ca31d5c0af536c9af4a14631,2023-04-05 03:25:31.000 UTC,2.7073255e+07,1145819331291983159,557047617509615287509,51764279690376272562479,"{""tokenId"":7892,""amount0Desired"":1145819331291983159,""amount1Desired"":564097897802517979060,""amount0Min"":0,""amount1Min"":0,""deadline"":1680666286}"
0x97175b7e0b9bd214a43690907fc364fb9c920d2346b52de0f3ec747433c03274,2023-04-05 03:34:19.000 UTC,2.7073424e+07,35191010105354926782638,264371078249764572951310,2995457986193130949905472725,"{""tokenId"":7971,""amount0Desired"":35191010105354926782638,""amount1Desired"":264371078249764572951310,""amount0Min"":0,""amount1Min"":0,""deadline"":1680666835}"
0x42a5d8a29b8a2aeb2f1a6eeedf4b23e34ef6997851b4f396ad2907ed541e12c7,2023-04-05 03:42:04.000 UTC,2.7073579e+07,16864240309668371,92792828519539168574,5540147308260234833249,"{""tokenId"":7979,""amount0Desired"":34812445041558565,""amount1Desired"":92792828519539168574,""amount0Min"":0,""amount1Min"":0,""deadline"":1680667309}"
0x40cfbb98a6b75c289c76fc5bfde561aaad9c8b36dd694cebaaeb9e64551624e0,2023-04-05 03:42:37.000 UTC,2.707359e+07,407842394839244689810,568818383811789215,16560959274682986551831,"{""tokenId"":7941,""amount0Desired"":407842394839244689810,""amount1Desired"":668237089905478905,""amount0Min"":0,""amount1Min"":0,""deadline"":1680667342}"
0xccd8d37089c6be2eab1b9184c81192a9f7ce151ea195d1cff6d506de2cb3ac8f,2023-04-05 03:47:13.000 UTC,2.7073682e+07,103943990519387412374,29444237210816187,3196710609918789168683,"{""tokenId"":7941,""amount0Desired"":103943990519387412374,""amount1Desired"":30083924186884071,""amount0Min"":0,""amount1Min"":0,""deadline"":1680667615}"
0x41c78d8ebab6ed5fb80be0220b268e93d1064abdb3ca5eb985e61ddae56140d0,2023-04-05 03:49:22.000 UTC,2.7073725e+07,13133890822045573265,23495868654853072277,7487009413537038047110,"{""tokenId"":6446,""amount0Desired"":13133890822045573265,""amount1Desired"":23495868654853072277,""amount0Min"":3365948985613952332,""amount1Min"":0,""deadline"":1680667747}"
0x73889ff1369d6aff740a7ff09294a0de6cf4c72ade1b31e890a1f5bf10765dff,2023-04-05 03:54:28.000 UTC,2.707382e+07,3932175192289775119,9002027129676857272,2447934701695931678737,"{""tokenId"":6446,""amount0Desired"":3932175192289775119,""amount1Desired"":9002027129676857272,""amount0Min"":739374023454916167,""amount1Min"":0,""deadline"":1680668058}"
0x57dfd38071900d5be643f4dd660745649bbfa1d07191e2cc7b002a974c48957c,2023-04-05 03:59:56.000 UTC,2.7073925e+07,2505650668644320120,3359997082063939447003,42602032208335569265249,"{""tokenId"":8051,""amount0Desired"":2505650668644320120,""amount1Desired"":3360000000000000000388,""amount0Min"":0,""amount1Min"":1468249282767525637073,""deadline"":1680668375}"
0x8626d370d8cf284d7b081e45197ae5a11d233eb60b96d7bc7a5d9b12b1c3712f,2023-04-05 04:01:38.000 UTC,2.7073959e+07,202525125508223570183182,174639639785024094514702,2514693155369887611881471179,"{""tokenId"":8020,""amount0Desired"":202525125508223570183182,""amount1Desired"":174643537311456294227588,""amount0Min"":0,""amount1Min"":0,""deadline"":1680668483}"
0xfb03e12c19b3813cca115dcf8d259159b0284310750f080d274dc42fcc065002,2023-04-05 04:01:38.000 UTC,2.7073959e+07,4044818722242599,456927220579137808,531012597219210082,"{""tokenId"":3740,""amount0Desired"":4044818722242599,""amount1Desired"":456927220579137808,""amount0Min"":3906048631207040,""amount1Min"":444259082249509050,""deadline"":1680668474}"
0xc016b6505df77a259435ba3ef42ddfb1ed945f39a7ca7b84e00d3df5f09f4ba3,2023-04-05 04:02:08.000 UTC,2.7073969e+07,81866397036224112,115403618462503334234,462283730005325619651,"{""tokenId"":7854,""amount0Desired"":81866397036224112,""amount1Desired"":115403618462503334234,""amount0Min"":71310930775402249,""amount1Min"":95177792748011054354,""deadline"":1680668513}"
0x9672b38c725893e4e97c96eb32886654184214e80b5a69e462874f39eb8941d6,2023-04-05 04:05:20.000 UTC,2.7074033e+07,525838484855064265441,1901851479430833296,21143635187597421120214,"{""tokenId"":8065,""amount0Desired"":531357462113229048851,""amount1Desired"":1901851479430833296,""amount0Min"":0,""amount1Min"":0,""deadline"":1680668687}"
0x5cc6dc2d6f8421bbf33dd66f1d80eaeaaa94e1323c8e4b2fa005cd6891487986,2023-04-05 04:07:17.000 UTC,2.7074072e+07,0,1344469117417344931671,75940349153907272613009,"{""tokenId"":7892,""amount0Desired"":0,""amount1Desired"":1344469117417344931671,""amount0Min"":0,""amount1Min"":0,""deadline"":1680668699}"
0x2e3ec9862d2dc462d89f032a5ad7e2976929a61412866847d168f4999780b40d,2023-04-05 04:09:56.000 UTC,2.7074125e+07,2091290910059045777,559462860241479170429,68656972319606069016811,"{""tokenId"":8046,""amount0Desired"":2091778667361647238,""amount1Desired"":559462860241479170429,""amount0Min"":0,""amount1Min"":0,""deadline"":1680668981}"
0xc1d28bfbb517eccb140eb88c7193afb139904168bd78173d01c264429e275a12,2023-04-05 04:11:53.000 UTC,2.7074164e+07,228732874061901754803,1001043544142098149,15334388604829804950787,"{""tokenId"":8052,""amount0Desired"":228732874061901754803,""amount1Desired"":1006972765005594820,""amount0Min"":0,""amount1Min"":0,""deadline"":1680669092}"
0x02f1e54b274e8b0286ea4f16cdb77c1edd092e29d7687ac83d5ccbb2d5d19e7d,2023-04-05 04:16:42.000 UTC,2.7074254e+07,163087322538277136800,649746207135101931,10365520582495220848809,"{""tokenId"":8089,""amount0Desired"":163087322538277136800,""amount1Desired"":650000000000000000,""amount0Min"":153892519958542525133,""amount1Min"":620775517475069119,""deadline"":1680669387}"
0x2203f116e74d3659e77d9e148618f30c6d2913353d97ac8f60ccd1240ae390b4,2023-04-05 04:17:00.000 UTC,2.707426e+07,246742565223700309942,1250000000000000000,36094460943924672070067,"{""tokenId"":8093,""amount0Desired"":248515954659424136976,""amount1Desired"":1250000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1680669408}"
0x9888046041285624bf8103b3a1fcc70c2573b89573d3de0a458a072822bc43b5,2023-04-05 04:24:20.000 UTC,2.7074389e+07,999762041639957,258995980145101755,32345059098613998890,"{""tokenId"":8117,""amount0Desired"":1000000000000000,""amount1Desired"":258995980145101755,""amount0Min"":0,""amount1Min"":0,""deadline"":1680669845}"
0xe642b546928e189e48482519bdcad07bb8a17d0fe94e72a7c73e60a4857a036f,2023-04-05 04:26:41.000 UTC,2.7074436e+07,179215922329865043330,490578817625146591626,34393705054469876647758,"{""tokenId"":6008,""amount0Desired"":179215922329865043330,""amount1Desired"":490578817625146591626,""amount0Min"":134382152114930377624,""amount1Min"":326084202362947570008,""deadline"":1680669992}"
0xc184325d69f8de93cb2bbad5d5dda87b84b3ce3cd4cdea058789ab8c61f25f7b,2023-04-05 04:30:30.000 UTC,2.7074508e+07,519088097513081580,259295987991134692075,177772092328327070468,"{""tokenId"":5923,""amount0Desired"":519088372120505940,""amount1Desired"":259295987991134692075,""amount0Min"":494125737248725017,""amount1Min"":251403099933250328866,""deadline"":1680670211}"
0x2244097181e793ee3c6f1cd7b9ef91581ea33d9cf09ad71e8486b82519e08c51,2023-04-05 04:31:37.000 UTC,2.7074528e+07,2430969743894307149,12772124077947687,1084367221323247358,"{""tokenId"":5978,""amount0Desired"":2430969743894307149,""amount1Desired"":12772124077947687,""amount0Min"":2405933826719287297,""amount1Min"":12479312477560291,""deadline"":1680670278}"
0xb007580221efd9edec5f22effa73c1a7eb3b9f3cba546c2babfb0ebdbaeeb1e8,2023-04-05 04:32:19.000 UTC,2.7074542e+07,2185425317121553373264,1756517067190708420702,2040481056762549386122166,"{""tokenId"":5592,""amount0Desired"":2185425317121553373264,""amount1Desired"":1756517067190708420702,""amount0Min"":1652102994741150506921,""amount1Min"":0,""deadline"":1680670324}"
0x2baf4e0ef3d0dcdbffe04cfe7db87fe89dc5a1dc61d971b696c3b3f3e85be70a,2023-04-05 04:40:28.000 UTC,2.7074694e+07,1091884496401777433807,1242854396368789407803,1095961731572558927842303,"{""tokenId"":5592,""amount0Desired"":1091884496401777433807,""amount1Desired"":1242854396368789407803,""amount0Min"":805472951349084647184,""amount1Min"":194946022125802168225,""deadline"":1680670807}"
0x001c685cfa3486a952c414f7181cb0a11e2d1eceb9df9a35648c2b56ebbea8d8,2023-04-05 04:41:07.000 UTC,2.7074706e+07,55000000000000000000,154398522146256725834,24837109102353178984600,"{""tokenId"":8159,""amount0Desired"":55000000000000000000,""amount1Desired"":154398522146256725834,""amount0Min"":22648380471827829150,""amount1Min"":35519537819664032445,""deadline"":1680670850}"
0x0965e3e631ffd13c7031a5d0cfc0f19c299313fa958d86197b522dec0c72bc02,2023-04-05 04:45:37.000 UTC,2.7074791e+07,1091963286327896337622,1471745398671184909725,1143949115235987406770377,"{""tokenId"":5592,""amount0Desired"":1091963286327896337622,""amount1Desired"":1471745398671184909725,""amount0Min"":793034876189334442685,""amount1Min"":377866429939807111225,""deadline"":1680671122}"
0x258c19de3c662c24db4d0c87704351c8865b2c59ec5ca5732917eb689f05ee41,2023-04-05 04:45:43.000 UTC,2.7074793e+07,7612114369381728086427,19917951646091248438,49105803557947904237524,"{""tokenId"":7967,""amount0Desired"":7612114369381728086427,""amount1Desired"":20000000000000000000,""amount0Min"":5439890665838361387305,""amount1Min"":13053385530813327502,""deadline"":1680671107}"
0x4ef3d555749fcc653d26d139572ad9bd16670f4de5d0b68a42186238460facf9,2023-04-05 04:52:40.000 UTC,2.7074932e+07,26861308262733792266,142986633558796536,2026186369973430487927,"{""tokenId"":8199,""amount0Desired"":27000000000000000024,""amount1Desired"":142986633558796536,""amount0Min"":0,""amount1Min"":0,""deadline"":1680671548}"
